scratch,encoder_freeze,measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,T_mc,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.47,96,1,"[0.4923, 0.3675]","[None, None]",2002
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.16,48,0,[0.5002],[None],2003
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.27,48,0,[0.5915],[None],2004
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.76,96,0,"[0.6048, 0.4384]","[None, None]",2005
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.36,48,0,[0.5942],[None],2006
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.3,48,0,[0.6268],[None],2007
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.25,48,0,[0.5661],[None],2008
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.51,48,0,[0.571],[None],2009
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.64,96,1,"[0.5984, 0.385]","[None, None]",2010
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.9,96,1,"[0.4572, 0.2232]","[None, None]",2011
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.36,48,0,[0.5661],[None],2012
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.81,96,0,"[0.5686, 0.3551]","[None, None]",2013
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.29,48,0,[0.5374],[None],2014
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.17,48,0,[0.6082],[None],2015
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,7.75,96,1,"[0.507, 0.3457]","[None, None]",2016
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.79,96,0,"[0.6696, 0.3606]","[None, None]",2017
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.62,96,0,"[0.4866, 0.2953]","[None, None]",2018
False,False,48,1e-05,1e-05,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.58,96,1,"[0.6014, 0.3954]","[None, None]",2019
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.15,48,1,[0.4102],[None],2000
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.85,96,0,"[0.6453, 0.508]","[None, None]",2001
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.55,96,1,"[0.5222, 0.4116]","[None, None]",2002
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.35,48,0,[0.5302],[None],2003
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.17,48,0,[0.5997],[None],2004
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.58,96,0,"[0.6078, 0.4693]","[None, None]",2005
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.16,48,0,[0.6153],[None],2006
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.23,48,0,[0.6355],[None],2007
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.16,48,0,[0.5885],[None],2008
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.21,48,0,[0.5761],[None],2009
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.6,96,1,"[0.6101, 0.3871]","[None, None]",2010
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.73,96,1,"[0.4665, 0.2945]","[None, None]",2011
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.3,48,0,[0.5823],[None],2012
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.85,96,0,"[0.5865, 0.4343]","[None, None]",2013
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.31,48,0,[0.5552],[None],2014
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.33,48,0,[0.6276],[None],2015
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,7.02,96,1,"[0.5068, 0.368]","[None, None]",2016
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.8,96,0,"[0.67, 0.4103]","[None, None]",2017
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.81,96,0,"[0.5195, 0.3416]","[None, None]",2018
False,False,48,1e-05,1e-05,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.29,48,0,[0.605],[None],2019
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.18,48,0,[0.5719],[None],2000
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,7,26.25,336,0,"[0.7362, 0.5422, 0.3769, 0.3379, 0.3201, 0.2007, 0.2129]","[None, None, None, None, None, None, None]",2001
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,5,18.61,240,0,"[0.7185, 0.5707, 0.5389, 0.4544, 0.385]","[None, None, None, None, None]",2002
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.22,48,0,[0.6958],[None],2003
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.19,48,0,[0.7193],[None],2004
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,6,21.39,288,0,"[0.5641, 0.6634, 0.6376, 0.5503, 0.4666, 0.4179]","[None, None, None, None, None, None]",2005
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.19,48,0,[0.714],[None],2006
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,3,9.99,144,0,"[0.7185, 0.5645, 0.5318]","[None, None, None]",2007
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,6,22.69,288,0,"[0.6767, 0.6126, 0.4933, 0.4016, 0.306, 0.2798]","[None, None, None, None, None, None]",2008
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.73,96,0,"[0.7343, 0.5195]","[None, None]",2009
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.46,144,0,"[0.7488, 0.5626, 0.4627]","[None, None, None]",2010
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.59,96,0,"[0.565, 0.3624]","[None, None]",2011
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,7,28.17,336,0,"[0.7074, 0.585, 0.4028, 0.2366, 0.2284, 0.2104, 0.1937]","[None, None, None, None, None, None, None]",2012
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.03,144,0,"[0.6752, 0.5658, 0.4651]","[None, None, None]",2013
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.62,96,0,"[0.72, 0.5664]","[None, None]",2014
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,4,13.66,192,0,"[0.6991, 0.5545, 0.4354, 0.3103]","[None, None, None, None]",2015
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,6,22.96,288,0,"[0.5276, 0.5589, 0.4962, 0.412, 0.3789, 0.3626]","[None, None, None, None, None, None]",2016
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,4,13.69,192,0,"[0.6654, 0.6211, 0.4883, 0.4654]","[None, None, None, None]",2017
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,5,21.88,240,0,"[0.651, 0.5135, 0.3362, 0.3618, 0.3043]","[None, None, None, None, None]",2018
True,False,48,1e-05,0.0001,0,"(0.7, 0.0, 0.3)",0,20,2,0,2,11.05,96,0,"[0.7329, 0.5457]","[None, None]",2019
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,5.56,48,0,[0.5904],[None],2000
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,4,17.15,192,0,"[0.7393, 0.5807, 0.4397, 0.3769]","[None, None, None, None]",2001
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,7,25.99,336,0,"[0.7259, 0.6256, 0.5172, 0.492, 0.4129, 0.3371, 0.3305]","[None, None, None, None, None, None, None]",2002
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.24,48,0,[0.7003],[None],2003
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.19,48,0,[0.7157],[None],2004
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.03,144,0,"[0.5637, 0.6671, 0.6159]","[None, None, None]",2005
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.18,48,0,[0.7256],[None],2006
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,4,13.87,192,0,"[0.7143, 0.6046, 0.515, 0.2953]","[None, None, None, None]",2007
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.38,144,0,"[0.6819, 0.6526, 0.5923]","[None, None, None]",2008
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.6,96,0,"[0.7341, 0.4971]","[None, None]",2009
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.28,144,0,"[0.7611, 0.6088, 0.553]","[None, None, None]",2010
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.64,96,0,"[0.5921, 0.3786]","[None, None]",2011
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,8,30.16,384,0,"[0.7015, 0.5887, 0.4094, 0.4143, 0.3504, 0.3489, 0.3102, 0.3001]","[None, None, None, None, None, None, None, None]",2012
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.35,144,0,"[0.6773, 0.6003, 0.5671]","[None, None, None]",2013
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.61,96,0,"[0.715, 0.5424]","[None, None]",2014
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,5,17.42,240,0,"[0.7084, 0.5201, 0.4884, 0.4954, 0.3986]","[None, None, None, None, None]",2015
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,4,13.79,192,0,"[0.5303, 0.4939, 0.5563, 0.4599]","[None, None, None, None]",2016
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.62,144,0,"[0.6791, 0.6411, 0.5775]","[None, None, None]",2017
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,6,22.04,288,0,"[0.6646, 0.5117, 0.3639, 0.4163, 0.4451, 0.3618]","[None, None, None, None, None, None]",2018
True,False,48,1e-05,0.0001,100,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.23,48,0,[0.7285],[None],2019
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.22,48,0,[0.5858],[None],2000
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,7,25.94,336,0,"[0.7406, 0.5794, 0.4731, 0.3226, 0.296, 0.2798, 0.3452]","[None, None, None, None, None, None, None]",2001
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,9,35.23,432,0,"[0.7288, 0.5604, 0.5048, 0.4927, 0.492, 0.4335, 0.3806, 0.3932, 0.3959]","[None, None, None, None, None, None, None, None, None]",2002
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.29,48,0,[0.7065],[None],2003
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,1,3.28,48,0,[0.7016],[None],2004
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.57,96,0,"[0.5449, 0.651]","[None, None]",2005
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.58,96,0,"[0.7266, 0.6209]","[None, None]",2006
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,6,22.22,288,0,"[0.7056, 0.5883, 0.5098, 0.482, 0.4072, 0.3908]","[None, None, None, None, None, None]",2007
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.3,144,0,"[0.6866, 0.6431, 0.58]","[None, None, None]",2008
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.09,144,0,"[0.717, 0.5104, 0.4871]","[None, None, None]",2009
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.11,144,0,"[0.7612, 0.6143, 0.5519]","[None, None, None]",2010
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,6.59,96,0,"[0.5984, 0.4023]","[None, None]",2011
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,6,22.63,288,0,"[0.6911, 0.6073, 0.5449, 0.4217, 0.4565, 0.4428]","[None, None, None, None, None, None]",2012
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.43,144,0,"[0.6687, 0.5541, 0.4915]","[None, None, None]",2013
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,2,7.04,96,0,"[0.7112, 0.574]","[None, None]",2014
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,3,10.78,144,0,"[0.7128, 0.5267, 0.4495]","[None, None, None]",2015
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,4,14.54,192,0,"[0.5229, 0.5333, 0.5587, 0.4932]","[None, None, None, None]",2016
True,False,48,1e-05,0.0001,200,"(0.7, 0.0, 0.3)",0,20,2,0,4,14.33,192,0,"[0.6726, 0.6615, 0.598, 0.5584]","[None, None, None, None]",2017
